Orden,Preparación,Calidad,QQs Netos,Línea,Fecha,Turno,Analista,Operador,Hora,"% entrada
(Trillo)",Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Observaciones,Prom % de salida,Prom % de Pérdida,Vueltas Ponderadas
X Z 1/297,Love 10,SPop B, 978.68 ,Línea 1,4/28/2021,Turno 2,Ulises,Jose Reyes,04:00 p. m.,11.00%,11.00,0.00,7.00,18.00,3.33%,11.00,0.40,8.80,20.20,3.80%,20.00,1.80,34.60,56.40,11.03%,,4%,61.66%,3
X Z 1/297,Love 10,SPop B, 978.68 ,Línea 1,4/28/2021,Turno 2,Ulises,Jose Reyes,09:00 p. m.,6.00%,3.00,0.00,6.60,9.60,2.73%,7.00,0.60,12.00,19.60,3.93%,15.00,1.40,27.80,44.20,8.36%,,4%,40.12%,3
X Z 1/296,TRock (EstaX),Sel TRock," 1,527.52 ",Línea 2,4/28/2021,Turno 1,Angel,Noel Perez,06:30 a. m.,5.80%,2.00,0.00,5.20,7.20,1.73%,4.00,0.00,6.00,10.00,2.20%,4.00,0.00,12.00,16.00,3.53%,,2%,65.04%,5.927958712
X Z 1/296,TRock (EstaX),Sel TRock," 1,527.52 ",Línea 2,4/28/2021,Turno 1,Angel,Noel Perez,08:30 a. m.,6.70%,6.00,0.00,2.40,8.40,0.46%,2.00,0.00,9.00,11.00,2.60%,4.00,0.00,18.00,22.00,5.46%,,1%,77.69%,5.927958712
X Z 1/296,TRock (EstaX),Sel TRock," 1,527.52 ",Línea 2,4/28/2021,Turno 1,Angel,Noel Perez,10:30 a. m.,6.00%,5.00,0.00,3.00,8.00,1.00%,2.00,0.00,8.00,10.00,2.40%,4.00,0.00,16.00,20.00,5.00%,,2%,70.83%,5.927958712
X Z 1/298,TRock (EstaX),Sel TRock," 1,024.77 ",Línea 2,4/28/2021,Turno 1,Angel,Noel Perez,01:30 p. m.,5.90%,4.00,0.80,10.80,15.60,3.66%,6.00,0.00,5.20,11.20,2.00%,18.00,0.40,20.00,38.40,6.80%,,4%,39.68%,4.65251773
X Z 1/298,TRock (EstaX),Sel TRock," 1,024.77 ",Línea 2,4/28/2021,Turno 2,Ulises,Omar H.,06:00 p. m.,4.80%,3.00,0.40,5.40,8.80,1.90%,4.00,0.60,10.20,14.80,3.33%,41.00,4.40,55.20,100.60,16.36%,,4%,22.84%,4.65251773
X Z 1/297,Love 10,SPop B," 1,447.46 ",Línea 1,4/28/2021,Turno 3,Helton,Carlos,04:30 a. m.,8.60%,6.00,0.20,8.00,14.20,1.86%,8.00,0.40,8.00,16.40,2.96%,11.00,0.00,19.00,30.00,5.36%,,2%,71.10%,3
X Z 0/43-62,Love 16,DamLeve," 1,455.02 ",Línea 2,4/28/2021,Turno 3,Helton,Jose C.,11:30 p. m.,10.00%,10.00,0.60,6.80,17.40,2.60%,14.00,1.60,11.00,26.60,3.33%,64.00,3.40,40.00,107.40,14.00%,,4%,60.78%,2
X Z 0/43-62,Love 16,DamLeve," 1,455.02 ",Línea 2,4/28/2021,Turno 3,Helton,Jose C.,01:30 a. m.,13.20%,7.00,0.20,8.00,15.20,2.07%,9.00,0.20,8.00,17.20,3.06%,23.00,3.00,18.00,44.00,10.06%,,3%,76.39%,2
X Z 0/43-62,Love 16,DamLeve," 1,455.02 ",Línea 2,4/28/2021,Turno 3,Helton,Jose C.,04:00 a. m.,12.80%,5.00,0.60,6.00,11.60,1.56%,11.00,0.20,9.00,20.20,3.46%,20.00,0.60,15.00,35.60,8.96%,.,3%,78.32%,2
X Z 0/41-42,Popular,Popular A," 1,447.36 ",Línea 1,4/29/2021,Turno 1,Angel,Jose Alberto,09:00 a. m.,4.80%,2.00,0.40,6.00,8.40,1.80%,5.00,0.00,9.80,14.80,2.97%,6.00,1.00,23.40,30.40,6.03%,,3%,47.59%,1
X Z 0/41-42,Popular,Popular A," 1,447.36 ",Línea 1,4/29/2021,Turno 1,Angel,Jose Alberto,11:00 a. m.,5.00%,2.00,0.20,6.20,8.40,2.00%,5.00,0.00,10.00,15.00,3.00%,5.00,9.00,24.00,38.00,6.40%,,3%,46.20%,1
X Z 0/41-42,Popular,Popular A," 1,447.36 ",Línea 1,4/29/2021,Turno 1,Angel,Jose Alberto,01:00 p. m.,3.40%,2.00,0.00,3.20,5.20,1.00%,0.00,0.40,7.20,7.60,2.20%,4.00,0.80,20.00,24.80,3.00%,,2%,55.88%,1
X Z 0/41-42,Popular,Popular A," 1,447.36 ",Línea 1,4/29/2021,Turno 2,Ulises,Michaell F,03:00 p. m.,7.00%,8.00,0.20,9.20,17.40,3.33%,2.00,0.60,7.40,10.00,2.00%,14.00,1.20,19.00,34.20,6.00%,,3%,53.36%,1
X Z 0/43-62,Love 16,DamLeve," 1,455.02 ",Línea 2,4/29/2021,Turno 1,Angel,Noel Perez,07:00 a. m.,7.80%,6.00,0.00,12.00,18.00,3.47%,2.00,0.00,4.00,6.00,1.33%,6.00,0.40,12.80,19.20,3.53%,,3%,62.29%,2
X Z 0/43-62,Love 16,DamLeve," 1,455.02 ",Línea 2,4/29/2021,Turno 1,Angel,Noel Perez,09:00 a. m.,8.60%,4.00,0.00,12.80,16.80,4.20%,3.00,0.40,5.40,8.80,2.20%,16.00,3.60,36.40,56.00,9.33%,,4%,51.01%,2
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 1,Angel,Jose Alberto,08:30 a. m.,5.60%,2.00,0.00,8.00,10.00,2.66%,4.00,0.00,6.00,10.00,2.50%,6.00,0.40,33.20,39.60,5.50%,,3%,48.14%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 1,Angel,Jose Alberto,10:30 a. m.,4.50%,2.00,0.00,8.40,10.40,2.60%,4.00,0.00,5.80,9.80,2.50%,4.00,1.20,18.00,23.20,5.73%,,3%,35.82%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 1,Angel,Jose Alberto,12:30 p. m.,6.90%,0.00,0.00,12.00,12.00,4.00%,2.00,0.00,3.20,5.20,1.00%,12.00,1.20,16.00,29.20,5.40%,,3%,50.87%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 2,Ulises,Jose Reyes,04:30 p. m.,7.70%,3.00,1.80,6.20,11.00,2.30%,5.00,0.20,3.60,8.80,1.30%,9.00,2.00,30.40,41.40,9.03%,,3%,64.64%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 2,Ulises,Jose Reyes,06:30 p. m.,7.00%,6.00,0.20,6.00,12.20,2.00%,4.00,0.20,4.20,8.40,1.93%,19.00,3.20,24.20,46.40,8.60%,,3%,62.25%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 2,Ulises,Jose Reyes,08:30 p. m.,6.80%,3.00,0.60,5.00,8.60,2.03%,4.00,0.80,8.80,13.60,3.00%,12.00,5.00,27.20,44.20,9.16%,,3%,56.10%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 3,Helton,Carlos,12:30 p. m.,7.00%,2.00,0.60,2.40,5.00,1.06%,1.00,0.20,4.00,5.20,2.06%,2.00,0.40,10.00,12.40,3.25%,,2%,78.16%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 3,Helton,Carlos,02:30 a. m.,5.00%,4.00,0.80,4.00,8.80,1.32%,4.00,1.00,3.20,8.20,3.16%,4.00,1.00,12.00,17.00,4.96%,,2%,57.12%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.97 ",Línea 1,4/30/2021,Turno 3,Helton,Carlos,04:30 a. m.,6.20%,4.00,0.80,5.00,9.80,1.86%,0.00,1.00,5.00,6.00,2.96%,10.00,1.00,12.00,23.00,4.33%,,2%,61.58%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.17 ",Línea 1,5/3/2021,Turno 1,Helton,Carlos,07:00 a. m.,5.00%,4.00,1.00,4.00,9.00,1.76%,2.00,0.00,4.00,6.00,1.67%,6.00,0.80,7.00,13.80,2.76%,,2%,63.25%,3.801149133
X Z 1/300,SPop,Café Practices," 3,048.17 ",Línea 1,5/3/2021,Turno 1,Helton,Carlos,09:00 a. m.,7.00%,3.00,0.23,5.60,8.83,1.93%,1.00,0.20,4.00,5.20,1.67%,3.00,2.80,11.00,16.80,3.63%,,2%,70.93%,3.801149133
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 1,Helton,Carlos,01:00 p. m.,11.20%,4.00,0.80,6.00,10.80,2.06%,5.00,0.40,7.00,12.40,2.67%,27.00,3.20,25.00,55.20,9.76%,,3%,73.37%,4.766520566
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 2,Angel,Jose Alberto,03:00 p. m.,8.90%,2.00,0.00,4.80,6.80,1.53%,2.00,0.00,8.80,10.80,2.80%,20.00,0.40,48.00,68.40,14.53%,,3%,64.63%,4.766520566
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 2,Angel,Jose Alberto,05:00 p. m.,8.00%,3.00,0.00,7.00,10.00,2.53%,2.00,0.40,9.00,11.40,3.13%,10.00,0.00,22.00,32.00,6.86%,,3%,61.11%,4.766520566
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 2,Angel,Jose Alberto,07:00 p. m.,9.00%,4.00,0.00,6.20,10.20,2.60%,3.00,0.00,7.80,10.80,3.00%,10.00,1.00,22.80,33.80,7.00%,,3%,65.11%,4.766520566
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 2,Angel,Jose Alberto,09:00 p. m.,8.40%,0.00,0.00,4.40,4.40,1.66%,2.00,0.00,6.40,8.40,2.13%,7.00,2.00,28.00,37.00,7.93%,,2%,71.38%,4.766520566
X Z 1/301,SPop,Café Practices," 2,000.00 ",Línea 1,5/3/2021,Turno 3,Ulises,Jose Reyes,11:00 p. m.,7.00%,5.00,0.40,8.00,13.40,3.03%,8.00,0.80,11.80,20.60,4.33%,9.00,1.80,21.80,32.60,7.40%,,4%,45.83%,4.766520566
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 3,5/3/2021,Turno 3,Ulises,Omar H.,02:00 a. m.,5.90%,7.00,1.40,6.20,14.60,2.50%,3.00,1.00,5.00,9.00,1.66%,14.00,3.80,15.20,33.00,5.20%,,3%,56.61%,3.026731885
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 3,5/3/2021,Turno 3,Ulises,Omar H.,04:00 a. m.,8.00%,4.00,2.60,13.00,19.60,4.36%,5.00,0.00,7.80,12.80,2.80%,15.00,2.40,31.00,48.40,9.66%,,5%,43.75%,3.026731885
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/3/2021,Turno 3,Ulises,Jose C.,02:00 a. m.,7.60%,8.00,0.20,10.20,18.40,3.63%,8.00,0.40,12.40,20.80,4.46%,19.00,1.80,29.80,50.60,9.53%,,4%,41.74%,4.027316699
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/3/2021,Turno 3,Ulises,Jose C.,04:00 a. m.,7.80%,4.00,0.40,10.20,14.60,3.40%,3.00,0.40,12.00,15.40,3.43%,13.00,2.60,47.20,62.80,14.40%,,5%,42.21%,4.027316699
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/4/2021,Turno 1,Helton,Carlos,06:00 a. m.,9.00%,7.00,0.60,5.40,13.00,2.33%,8.00,0.00,9.60,17.60,4.33%,11.00,2.80,22.00,35.80,8.00%,,3%,62.26%,4.027316699
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/4/2021,Turno 1,Helton,Carlos,08:00 a. m.,7.00%,6.00,0.60,4.00,10.60,1.88%,4.00,0.40,5.60,10.00,2.33%,9.00,0.40,11.60,21.00,4.67%,,2%,67.55%,4.027316699
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/4/2021,Turno 1,Helton,Carlos,10:00 a. m.,10.00%,4.00,1.20,6.00,11.20,2.33%,2.00,0.80,5.60,8.40,2.00%,26.00,2.00,25.00,53.00,9.30%,,3%,70.56%,4.027316699
X Z 1/302,SPop,Café Practices," 2,061.11 ",Línea 1,5/4/2021,Turno 1,Helton,Carlos,12:00 p. m.,8.00%,2.00,0.20,4.00,6.20,1.00%,7.00,0.20,8.00,15.20,3.06%,12.00,1.40,16.00,29.40,6.16%,,2%,74.61%,4.027316699
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 2,5/4/2021,Turno 1,Helton,Jose C.,08:00 a. m.,6.00%,1.00,0.70,4.00,5.70,1.10%,3.00,1.00,6.00,10.00,2.10%,9.00,0.80,15.00,24.80,4.67%,,2%,71.55%,3.026731885
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 2,5/4/2021,Turno 1,Helton,Jose C.,10:00 a. m.,7.00%,2.00,0.60,5.00,7.60,1.16%,3.00,0.40,9.00,12.40,2.63%,11.00,1.60,16.00,28.60,6.00%,,2%,71.26%,3.026731885
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 2,5/4/2021,Turno 1,Helton,Jose C.,12:00 p. m.,6.00%,1.00,0.20,7.00,8.20,1.98%,7.00,0.40,12.00,19.40,3.68%,14.00,3.00,18.00,35.00,7.03%,,3%,51.50%,3.026731885
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 2,5/4/2021,Turno 1,Helton,Jose C.,02:00 p. m.,6.20%,2.00,0.20,6.00,8.20,2.00%,7.00,0.40,3.60,11.00,1.60%,6.00,3.00,15.00,24.00,4.96%,,2%,64.58%,3.026731885
X Z 1/303,SPop,SPop A," 1,507.67 ",Línea 2,5/4/2021,Turno 2,Angel,Noel Perez,04:00 p. m.,6.00%,4.00,0.00,8.00,12.00,2.53%,2.00,0.00,6.80,8.80,2.20%,14.00,0.40,22.00,36.40,7.06%,,3%,51.66%,3.026731885
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 2,Angel,Jose Alberto,04:40 p. m.,5.40%,0.00,0.00,6.80,6.80,2.26%,8.00,0.00,8.00,16.00,2.86%,10.00,0.40,22.00,32.40,7.40%,,3%,45.85%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 2,Angel,Jose Alberto,06:40 p. m.,7.00%,2.00,0.00,10.00,12.00,2.86%,4.00,0.00,8.40,12.40,2.66%,20.00,1.20,32.00,53.20,9.93%,,4%,49.76%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 2,Angel,Jose Alberto,08:40 p. m.,8.80%,4.00,0.00,8.80,12.80,3.00%,2.00,0.40,8.80,11.20,2.73%,8.00,0.40,30.00,38.40,9.00%,,4%,59.86%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 3,Ulises,Jose Reyes,11:00 p. m.,5.60%,6.00,0.40,8.20,14.60,3.10%,4.00,0.40,8.00,12.40,2.73%,8.00,1.00,18.40,27.40,6.13%,,3%,40.88%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 3,Ulises,Jose Reyes,01:00 p. m.,9.20%,9.00,0.20,9.00,18.20,3.33%,11.00,0.80,10.80,22.60,4.20%,28.00,3.20,44.80,76.00,14.76%,,5%,49.02%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 3,Ulises,Jose Reyes,03:00 p. m.,8.20%,4.00,0.60,14.60,19.20,4.56%,8.00,0.60,8.20,16.80,3.40%,26.00,2.40,40.20,68.60,13.16%,,5%,37.44%,3.836758526
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/4/2021,Turno 3,Ulises,Jose Reyes,05:00 p. m.,8.40%,5.00,0.00,10.60,15.60,3.53%,5.00,0.40,12.00,17.40,4.10%,17.00,3.40,38.60,59.00,11.93%,,5%,46.28%,3.836758526
X Z 1/305,Popular,Popular A," 1,022.41 ",Línea 2,5/4/2021,Turno 2,Angel,Freddy M.,06:00 p. m.,5.20%,4.00,0.00,2.80,6.80,1.20%,2.00,0.00,5.60,7.60,2.20%,2.00,0.00,8.40,10.40,2.86%,,2%,68.92%,4
X Z 1/305,Popular,Popular A," 1,022.41 ",Línea 2,5/4/2021,Turno 2,Angel,Freddy M.,08:00 p. m.,6.00%,4.00,0.00,7.20,11.20,2.40%,0.00,0.00,6.80,6.80,2.20%,6.00,0.80,21.00,27.80,6.30%,,3%,54.33%,4
X Z 1/305,Popular,Popular A," 1,022.41 ",Línea 2,5/4/2021,Turno 2,Angel,Freddy M.,10:00 p. m.,5.80%,2.00,0.00,8.60,10.60,2.00%,1.00,0.00,6.00,7.00,2.10%,5.00,0.40,18.00,23.40,5.70%,,2%,58.71%,4
X Z 1/305,Popular,Popular A," 1,022.41 ",Línea 2,5/4/2021,Turno 3,Ulises,Omar H.,12:00 p. m.,5.20%,4.00,0.80,9.60,14.40,3.03%,7.00,0.40,7.20,14.60,3.00%,9.00,3.60,16.60,29.20,5.60%,,3%,36.93%,4
X Z 1/306,SPop,Café Practices," 3,048.46 ",Línea 1,5/5/2021,Turno 1,Helton,Carlos,07:00 a. m.,7.40%,5.00,0.20,6.00,11.20,2.10%,7.00,0.40,6.00,13.40,2.86%,7.00,0.80,18.00,25.80,2.67%,,2%,68.28%,3.836758526
X Z 1/307,TRock (EstaX),Sel TRock," 1,026.95 ",Línea 1,5/5/2021,Turno 1,Helton,Carlos,01:00 p. m.,4.00%,3.00,0.20,3.00,6.20,1.08%,2.00,0.20,5.00,7.20,2.06%,14.00,2.00,17.20,33.20,5.00%,,2%,57.08%,6
X Z 1/307,TRock (EstaX),Sel TRock," 1,026.95 ",Línea 1,5/5/2021,Turno 2,Angel,Jose Alberto,03:00 p. m.,4.10%,1.00,0.20,5.20,6.40,1.66%,2.00,0.80,8.60,11.40,2.93%,6.00,1.20,23.60,30.80,6.86%,,2%,39.09%,6
X Z 1/307,TRock (EstaX),Sel TRock," 1,026.95 ",Línea 1,5/5/2021,Turno 2,Angel,Jose Alberto,05:00 p. m.,4.00%,0.00,0.20,4.80,5.00,1.33%,6.00,0.00,6.40,12.40,2.13%,4.00,0.80,18.20,23.00,5.60%,,2%,51.08%,6
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/5/2021,Turno 2,Angel,Jose Alberto,09:30 p. m.,7.00%,4.00,0.00,6.40,10.40,2.53%,2.00,0.00,10.80,12.80,3.60%,8.00,2.00,36.80,46.80,11.26%,,4%,47.56%,6.174923721
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/5/2021,Turno 3,Ulises,Jose Reyes,11:30 p. m.,14.40%,15.00,0.20,12.60,27.80,4.83%,14.00,1.00,11.60,26.60,4.66%,36.00,0.60,36.20,72.80,12.30%,,6%,61.57%,6.174923721
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/5/2021,Turno 3,Ulises,Jose Reyes,01:30 a. m.,8.20%,17.00,0.20,12.80,30.00,5.00%,14.00,1.20,10.60,25.80,3.90%,24.00,2.00,36.20,62.20,11.46%,,5%,34.50%,6.174923721
X Z 1/304,Popular,Popular B," 1,054.42 ",Línea 2,5/4/2021,Turno 3,Ulises,Omar H.,04:00 a. m.,3.80%,2.00,0.60,4.20,6.80,1.53%,1.00,0.20,6.20,7.40,2.23%,11.00,3.20,26.80,41.00,7.86%,,2%,38.47%,7.049750582
X Z 1/304,Popular,Popular B," 1,054.42 ",Línea 2,5/5/2021,Turno 1,Helton,Jose C.,07:00 a. m.,8.00%,1.00,1.00,4.00,6.00,1.23%,2.00,0.40,8.00,10.40,2.32%,9.00,3.00,17.00,29.00,5.96%,,2%,75.31%,7.049750582
X Z 1/309,Popular,Popular B," 2,884.47 ",Línea 2,5/5/2021,Turno 2,Angel,Noel Perez,05:30 p. m.,4.00%,2.00,0.40,4.80,7.20,1.66%,2.00,0.00,6.00,8.00,2.13%,6.00,0.40,24.00,30.40,7.20%,,2%,41.71%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.47 ",Línea 2,5/5/2021,Turno 2,Angel,Noel Perez,07:30 p. m.,5.00%,0.00,0.00,6.40,6.40,2.13%,0.00,0.00,6.40,6.40,2.13%,5.00,0.60,18.00,23.60,5.23%,,2%,51.20%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.47 ",Línea 2,5/5/2021,Turno 3,Ulises,Omar H.,01:00 a. m.,4.60%,6.00,0.40,4.60,11.00,2.13%,4.00,0.40,4.00,8.40,1.70%,16.00,2.20,22.20,40.40,7.60%,,3%,44.14%,7.06063015
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/6/2021,Turno 1,Helton,Carlos,12:00 p. m.,12.80%,11.00,1.00,6.00,18.00,2.60%,6.00,0.60,9.00,15.60,3.56%,18.00,1.60,20.00,39.60,7.13%,,3%,74.27%,6.174923721
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/6/2021,Turno 2,Angel,Jose Alberto,06:30 p. m.,6.50%,6.00,0.00,7.20,13.20,2.60%,6.00,0.40,6.80,13.20,2.26%,24.00,2.40,48.40,74.80,14.06%,,4%,43.68%,6.174923721
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/6/2021,Turno 2,Angel,Jose Alberto,08:30 p. m.,12.60%,6.00,0.00,12.80,18.80,4.20%,10.00,0.80,14.00,24.80,4.86%,19.00,2.00,35.00,56.00,10.23%,,5%,60.57%,6.174923721
X Z 1/308,SPop,Café Practices," 3,006.58 ",Línea 1,5/6/2021,Turno 3,Ulises,Jose Reyes,11:00 p. m.,8.00%,8.00,1.60,10.20,19.80,3.70%,15.00,0.00,14.60,29.60,5.20%,42.00,1.20,36.60,79.80,12.73%,,5%,37.78%,6.174923721
X Z 1/399,Cringe 17,DamLeve, 602.64 ,Línea 1,5/6/2021,Turno 3,Ulises,Jose Reyes,04:00 a. m.,16.20%,12.00,0.00,11.60,23.60,4.93%,20.00,0.00,18.20,38.20,7.70%,94.00,2.60,98.00,194.60,32.93%,,8%,48.01%,9.915495057
X Z 1/309,Popular,Popular B," 2,884.97 ",Línea 2,5/6/2021,Turno 1,Helton,Jose C.,08:30 a. m.,7.00%,4.00,0.60,9.00,13.60,1.20%,0.00,0.60,4.40,5.00,1.63%,8.00,0.60,9.60,18.20,3.33%,,2%,78.28%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.97 ",Línea 2,5/6/2021,Turno 1,Helton,Jose C.,10:30 a. m.,6.00%,1.00,0.60,2.00,3.60,0.66%,2.00,0.20,4.40,6.60,1.67%,8.00,0.80,11.20,20.00,4.33%,,1%,78.68%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.97 ",Línea 2,5/6/2021,Turno 2,Angel,Noel Perez,03:00 p. m.,5.60%,0.00,0.40,3.20,3.60,1.00%,4.00,0.00,5.20,9.20,2.00%,14.00,1.69,34.40,50.09,10.60%,,2%,60.54%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.97 ",Línea 2,5/6/2021,Turno 2,Angel,Noel Perez,05:00 p. m.,6.20%,0.00,0.00,6.80,6.80,2.13%,0.00,0.00,3.20,3.20,1.00%,4.00,1.20,24.00,29.20,7.20%,,2%,62.02%,7.06063015
X Z 1/309,Popular,Popular B," 2,884.97 ",Línea 2,5/6/2021,Turno 2,Angel,Noel Perez,07:00 p. m.,6.00%,2.00,0.00,4.00,6.00,2.08%,2.00,0.00,3.00,5.00,1.40%,6.00,1.00,24.00,31.00,7.41%,,2%,59.28%,7.06063015
X Z 1/310,Popular,Popular A," 1,287.49 ",Línea 2,5/6/2021,Turno 3,Ulises,Omar H.,01:00 a. m.,8.00%,3.00,0.60,5.20,8.80,1.90%,3.00,0.60,6.00,9.60,2.10%,12.00,1.40,26.00,39.40,7.56%,,3%,68.55%,6.502875908
X Z 1/310,Popular,Popular A," 1,287.49 ",Línea 2,5/6/2021,Turno 3,Ulises,Omar H.,03:00 a. m.,3.90%,2.00,1.00,5.00,8.00,1.63%,4.00,0.00,7.60,11.60,2.26%,9.00,1.20,17.20,27.40,5.43%,,2%,44.42%,6.502875908
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 1,Helton,Carlos,10:00 a. m.,11.00%,6.00,0.40,6.40,12.80,2.90%,7.00,0.00,7.20,14.20,2.96%,19.00,2.00,32.00,53.00,11.26%,,4%,65.90%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 1,Helton,Carlos,12:00 p. m.,12.60%,11.00,1.00,6.00,18.00,3.06%,21.00,0.20,19.00,40.20,4.60%,28.00,0.60,40.00,68.60,13.80%,,5%,64.13%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 1,Helton,Carlos,02:00 p. m.,10.00%,10.00,0.40,5.00,15.40,2.40%,15.00,0.00,20.00,35.00,3.60%,23.00,0.40,31.00,54.40,1.60%,,3%,73.80%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 2,Angel,Jose Alberto,04:00 p. m.,5.70%,2.00,0.00,7.60,9.60,2.53%,0.00,0.40,6.40,6.80,1.86%,8.00,1.60,24.80,34.40,7.33%,,3%,50.13%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 2,Angel,Jose Alberto,06:00 p. m.,5.80%,0.00,0.40,7.60,8.00,2.53%,2.00,0.00,5.60,7.60,1.93%,6.00,0.00,20.40,26.40,6.26%,,3%,52.53%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 2,Angel,Jose Alberto,08:00 p. m.,10.00%,0.00,0.40,11.20,11.60,3.33%,0.00,0.00,6.00,6.00,1.80%,4.00,1.60,34.00,39.60,9.86%,,4%,64.00%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 2,Angel,Jose Alberto,10:00 p. m.,8.00%,2.00,0.00,10.00,12.00,3.50%,1.00,0.20,4.80,6.00,1.70%,4.00,1.00,30.00,35.00,8.20%,,4%,56.00%,5.647250637
X Z 1/312,SPop,Café Practices," 2,902.00 ",Línea 1,5/7/2021,Turno 3,Ulises,Jose C.,12:00 p. m.,12.40%,8.00,0.00,8.00,16.00,4.00%,10.00,0.20,12.40,22.60,4.36%,39.00,2.00,39.00,80.00,13.13%,,5%,59.65%,5.647250637
X Z 1/310,Popular,Popular A," 1,287.49 ",Línea 2,5/7/2021,Turno 1,Helton,Jose C.,08:00 a. m.,8.00%,1.00,0.00,2.60,3.60,1.03%,3.00,0.00,4.00,7.00,1.53%,4.00,1.40,15.00,20.40,4.96%,,2%,80.65%,6.502875908
X Z 1/310,Popular,Popular A," 1,287.49 ",Línea 2,5/7/2021,Turno 1,Helton,Jose C.,10:00 a. m.,10.00%,1.00,0.40,5.00,6.40,1.67%,1.00,0.20,7.00,8.20,2.67%,6.00,2.80,21.00,29.80,5.67%,,2%,76.80%,6.502875908
